submission_id,submission_date,gender,age,education,how_likely_to_social_distance_when_out_in_public
6030276022239232,<li>2021 01 13</li>,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
4780374254419968,2020 <11>>> 16,Male,Over 45 years old,Some university or college,Very likely
4835259540832256,2020   11 19  ,Female,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
5103033670434816,2021   01 24  ,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
6701459984089088,<li>2020 12 30</li>,Female,26 to 35 years old,University or college degree completed,Very likely
5344128432078848,  2020----12++++ 04,Male,Over 45 years old,Some university or college,Very likely
6697436377776128,  2021----01++++ 17,Male,26 to 35 years old,University or college degree completed,Likely
4663672988499968,  2021----01++++ 21,Male,Over 45 years old,Technical school diploma or degree completed,Very likely
5301273357451264,2020   11 17  ,Male,26 to 35 years old,Some technical education (e.g polytechnic school),Very likely
4936103575683072,2021   01 14  ,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
5484847549382656,<li>2020 12 30</li>,Female,16 to 25 years old,Some secondary school / high school,Unlikely
5597131701485568,<li>2020 12 09</li>,Male,36 to 45 years old,Some technical education (e.g polytechnic school),Likely
6665777387405312,2020   11 16  ,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
6440829716791296,  2020----11++++ 20,Female,26 to 35 years old,University or college degree completed,Very unlikely
6093705326100480,2020   11 16  ,Male,16 to 25 years old,University or college degree completed,Very likely
5833517658537984,2021 <01>>> 07,Female,16 to 25 years old,Technical school diploma or degree completed,Very unlikely
5811313013161984,2021 <01>>> 19,Male,26 to 35 years old,Some secondary school / high school,Likely
5935720700313600,<li>2020 12 24</li>,Male,36 to 45 years old,College or university,Very likely
5703618444656640,2020   11 16  ,Male,36 to 45 years old,University or college degree completed,Very likely
5248534573219840,2020   12 08  ,Female,16 to 25 years old,Secondary/high school,Very likely
4927625740156928,  2020----12++++ 29,Male,16 to 25 years old,Primary school completed,Very likely
5829363938623488,2020 <12>>> 09,Male,16 to 25 years old,Secondary/high school,Very likely
6577899403739136,2020 <11>>> 16,Male,36 to 45 years old,University or college degree completed,Very likely
6298037766062080,2021   01 09  ,Male,16 to 25 years old,Some university or college,Very likely
5387553084801024,<li>2020 12 30</li>,Female,16 to 25 years old,Technical school diploma or degree completed,Very likely
5397780207239168,  2021----01++++ 08,Female,26 to 35 years old,University or college degree completed,Very likely
6129894930251776,2020 <12>>> 15,Female,36 to 45 years old,Technical school diploma or degree completed,Very likely
5973137071276032,2020   11 17  ,Female,16 to 25 years old,Secondary/high school,Likely
6229513861332992,2020 <11>>> 28,Male,36 to 45 years old,Technical school diploma or degree completed,Likely
5249077987246080,2020 <12>>> 10,Male,26 to 35 years old,Some secondary school / high school,Very likely
4913026190016512,  2020----11++++ 23,Male,16 to 25 years old,Some university or college,Unlikely
4829751085891584,<li>2021 01 12</li>,Female,26 to 35 years old,Technical school diploma or degree completed,Very likely
6117057038123008,2021   01 14  ,Male,16 to 25 years old,Some technical education (e.g polytechnic school),Unlikely
6267950572240896,2020 <12>>> 07,Male,36 to 45 years old,College or university,Likely
5222768066166784,2020   11 16  ,Female,26 to 35 years old,University or college degree completed,Unlikely
5928778774872064,  2020----12++++ 15,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
6136540779773952,  2020----11++++ 16,Female,16 to 25 years old,Technical school diploma or degree completed,Very likely
5963693553876992,2020 <12>>> 29,Male,16 to 25 years old,Technical school diploma or degree completed,Very likely
6274060926582784,<li>2020 11 24</li>,Female,16 to 25 years old,College or university,Very likely
6628657100750848,2021   01 22  ,Female,26 to 35 years old,Secondary school/ high school completed,Very likely
6123702988308480,2020   11 16  ,Male,36 to 45 years old,Secondary school/ high school completed,Likely
5257491761070080,2020   11 21  ,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
6278090461544448,2021 <01>>> 09,Female,36 to 45 years old,University or college degree completed,Likely
5253143014408192,2020 <11>>> 16,Male,Over 45 years old,University or college degree completed,Very likely
6438201733677056,2020   11 18  ,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
4993634287222784,<li>2021 01 11</li>,Female,26 to 35 years old,University or college degree completed,Likely
6093902626160640,  2020----11++++ 16,Female,Over 45 years old,University or college degree completed,Very likely
5512793592954880,2021   01 04  ,Male,36 to 45 years old,College or university,Very likely
5344037549899776,<li>2021 01 10</li>,Male,Over 45 years old,University or college degree completed,Very likely
5276559209660416,  2020----11++++ 16,Female,26 to 35 years old,Technical school,Likely
4935141580603392,2020   11 23  ,Female,26 to 35 years old,College or university,Unlikely
6406484153073664,2021 <01>>> 17,Male,Over 45 years old,University or college degree completed,Very likely
5482222208679936,  2020----11++++ 16,Male,Over 45 years old,University or college degree completed,Very likely
5126485972353024,  2020----11++++ 17,Female,Over 45 years old,University or college degree completed,Very likely
4667283915145216,<li>2021 01 07</li>,Male,26 to 35 years old,Some technical education (e.g polytechnic school),Very likely
4714389019295744,2020 <12>>> 12,Male,26 to 35 years old,Secondary/high school,Very likely
5702412714377216,2021   01 20  ,Female,36 to 45 years old,University or college degree completed,Likely
5979017762308096,  2021----01++++ 10,Male,Over 45 years old,Secondary school/ high school completed,Likely
5283079353794560,<li>2021 01 21</li>,Male,36 to 45 years old,Technical school diploma or degree completed,Very likely
4761914451427328,  2020----11++++ 18,Male,36 to 45 years old,University or college degree completed,Unlikely
6638202481016832,  2020----12++++ 02,Female,36 to 45 years old,Secondary/high school,Very likely
4692709467226112,<li>2020 12 07</li>,Male,26 to 35 years old,Secondary school/ high school completed,Neither likely nor unlikely
5079370650877952,2020 <11>>> 18,Male,16 to 25 years old,College or university,Likely
5703306866589696,2020 <12>>> 27,Male,16 to 25 years old,Some university or college,Very likely
4598089307652096,2021 <01>>> 10,Female,26 to 35 years old,University or college degree completed,Very likely
6060120015634432,  2020----11++++ 23,Female,Over 45 years old,University or college degree completed,Unlikely
6020173405618176,2020 <11>>> 18,Female,16 to 25 years old,Secondary school/ high school completed,Neither likely nor unlikely
4900378291470336,2020 <11>>> 20,Male,16 to 25 years old,Secondary school/ high school completed,Very likely
6030059648581632,2020   11 17  ,Female,16 to 25 years old,Some university or college,Likely
4575689599877120,2021   01 23  ,Male,16 to 25 years old,Secondary school/ high school completed,Likely
4616635639136256,2020   11 25  ,Female,16 to 25 years old,Secondary school/ high school completed,Likely
4893414211715072,  2021----01++++ 07,Male,16 to 25 years old,Technical school diploma or degree completed,Very likely
5263350952099840,<li>2020 12 27</li>,Female,16 to 25 years old,Secondary school/ high school completed,Likely
6484380123136000,  2021----01++++ 05,Female,16 to 25 years old,Technical school diploma or degree completed,Very likely
6443884076072960,2020   11 18  ,Male,16 to 25 years old,Some university or college,Very likely
6101581270614016,  2021----01++++ 16,Female,36 to 45 years old,Secondary school/ high school completed,Very likely
4775439043395584,2021 <01>>> 17,Female,Over 45 years old,Technical school diploma or degree completed,Very likely
5732477764370432,2020 <12>>> 10,Female,36 to 45 years old,College or university,Very likely
5517302452977664,2020   12 12  ,Male,16 to 25 years old,Some university or college,Neither likely nor unlikely
6699283769458688,<li>2020 11 20</li>,Male,16 to 25 years old,Secondary school/ high school completed,Likely
4791836951707648,2020   11 18  ,Female,Over 45 years old,University or college degree completed,Very likely
5436366730297344,  2020----12++++ 31,Female,16 to 25 years old,Some secondary school / high school,Very likely
5088392640724992,<li>2021 01 07</li>,Male,16 to 25 years old,University or college degree completed,Unlikely
4585424394911744,2021   01 07  ,Male,16 to 25 years old,Technical school diploma or degree completed,Very likely
6735309116276736,<li>2020 11 16</li>,Female,Over 45 years old,University or college degree completed,Likely
5547106212511744,2020 <11>>> 20,Female,26 to 35 years old,Some secondary school / high school,Very likely
4602893891272704,2020   12 04  ,Male,Over 45 years old,Technical school diploma or degree completed,Very likely
6462922726572032,  2020----11++++ 17,Female,16 to 25 years old,University or college degree completed,Likely
4657899336105984,2020 <11>>> 16,Female,Over 45 years old,Post-graduate education,Very likely
4753809671979008,2020   11 25  ,Male,26 to 35 years old,Post-graduate education,Likely
6729273915473920,<li>2020 11 17</li>,Male,36 to 45 years old,Some technical education (e.g polytechnic school),Very likely
4523642559135744,<li>2021 01 04</li>,Female,16 to 25 years old,University or college degree completed,Likely
5805015869685760,2020 <11>>> 29,Male,16 to 25 years old,Secondary/high school,Unlikely
6459131444854784,<li>2020 11 16</li>,Male,16 to 25 years old,Secondary/high school,Very likely
5385085349265408,<li>2020 11 18</li>,Male,Over 45 years old,Technical school diploma or degree completed,Likely
5118796999426048,  2020----12++++ 05,Female,Over 45 years old,College or university,Likely
6312554795368448,2021 <01>>> 17,Female,26 to 35 years old,University or college degree completed,Likely
6642721977794560,2021   01 17  ,Male,Over 45 years old,Some technical education (e.g polytechnic school),Very likely
5731145628254208,2020   11 16  ,Female,Over 45 years old,Some secondary school / high school,Very likely
5432143988916224,  2020----12++++ 01,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
6202621913464832,2020   12 22  ,Female,16 to 25 years old,Secondary school/ high school completed,Very unlikely
4935996704817152,<li>2021 01 16</li>,Male,36 to 45 years old,Technical school diploma or degree completed,Very likely
5126612128628736,  2020----12++++ 06,Male,16 to 25 years old,College or university,Likely
4741381865340928,<li>2021 01 05</li>,Female,16 to 25 years old,Technical school diploma or degree completed,Unlikely
6287382547791872,<li>2020 11 16</li>,Male,16 to 25 years old,Some university or college,Very likely
4584960649592832,2020   12 09  ,Female,16 to 25 years old,College or university,Very likely
5448966545342464,2020   11 16  ,Female,Over 45 years old,Secondary school/ high school completed,Likely
5577495211671552,  2020----12++++ 09,Female,26 to 35 years old,Some university or college,Likely
5618741342896128,2020   12 13  ,Female,16 to 25 years old,Secondary/high school,Very likely
4993363653951488,<li>2020 12 06</li>,Male,26 to 35 years old,College or university,Neither likely nor unlikely
6057689315803136,2021   01 08  ,Male,16 to 25 years old,Secondary school/ high school completed,Likely
4537049861586944,<li>2020 11 16</li>,Female,16 to 25 years old,Secondary school/ high school completed,Very likely
6337373156933632,2021 <01>>> 04,Female,26 to 35 years old,Secondary school/ high school completed,Very likely
